"Category","Year","Unit","Fleet","Estimate_metric_tons","SD_log","SD_mt"
3,1999,1,1,128182.041267702,0.122026151317192,15641.5611638791
3,2000,1,1,183933.049567893,0.106632928353213,19613.3196963612
3,2001,1,1,334509.641401346,0.101327484048803,33895.0203532659
3,2002,1,1,110187.880513826,0.117945426282167,12996.1565383317
3,2003,1,1,167467.606543628,0.106300952036229,17801.9660108163
3,2004,1,1,142947.197579049,0.11017112474435,15748.6535363366
3,2005,1,1,155093.768007032,0.116302561317934,18037.8024636673
3,2006,1,1,251694.68708748,0.0886026080851441,22300.8057171251
3,2007,1,1,447002.563803671,0.101056615162311,45172.5660668739
3,2008,1,1,307211.899425471,0.109287727043312,33574.4902088685
3,2009,1,1,642067.119754103,0.104218666411022,66915.3789671386
3,2010,1,1,151387.98687802,0.126207810993338,19106.3464345631
3,2011,1,1,437166.752097174,0.10150981907554,44376.7179112257
3,2012,1,1,895275.252636031,0.13854899180156,124039.48363761
3,2013,1,1,281670.181979284,0.113973049137596,32102.8094913207
3,2014,1,1,483573.706152363,0.128300297364947,62042.6502972176
3,2015,1,1,103578.046535097,0.134090822721345,13888.8654757609
3,2016,1,1,92198.8429386996,0.147353897708811,13585.8588712599
3,2017,1,1,96277.7490671055,0.140673129775408,13543.692289001
4,1982,1,1,1001552.03069842,0.0746835103013107,74799.4214019636
4,1983,1,1,1235673.8820051,0.0807115662390326,99733.1743772968
4,1984,1,1,1427817.01225717,0.0766128833958025,109389.178270601
4,1985,1,1,1322492.57560879,0.0598744863855022,79183.5637132165
4,1986,1,1,1307835.18936612,0.0638885675346216,83555.7168199725
4,1987,1,1,894337.603299417,0.0606220706516821,54216.5973736732
4,1988,1,1,482933.458112797,0.0593298867562867,28652.3873806541
4,1989,1,1,348475.287286601,0.0634976903405667,22127.3758834645
4,1990,1,1,353967.471852307,0.0640912262329916,22686.2093176063
4,1991,1,1,485641.705477844,0.067688471470662,32872.3447262007
4,1992,1,1,687077.013349702,0.0676458151138588,46477.8846140361
4,1993,1,1,643765.350370651,0.0605774828262644,38997.6844562223
4,1994,1,1,869643.619655695,0.0630315827545749,54815.0137793159
4,1995,1,1,767810.448233759,0.0677157824687617,51992.8852898399
4,1996,1,1,765224.123076252,0.0641464660639446,49086.4232422223
4,1997,1,1,627165.370246714,0.0595086868065504,37321.7875939258
4,1998,1,1,740302.703517006,0.0605843689300139,44850.772109761
4,1999,1,1,640080.585376436,0.0626515257018928,40102.0252459943
4,2000,1,1,775794.034292724,0.0598261953347703,46412.8054351459
4,2001,1,1,1338901.48633879,0.0629421534934227,84273.3428657078
4,2002,1,1,906079.36252813,0.0589512878653247,53414.5453292258
4,2003,1,1,1005326.80378873,0.0582579764575341,58568.3052672518
4,2004,1,1,828216.676518675,0.0597667677175349,49499.8337252804
4,2005,1,1,912858.767236041,0.0591955309620799,54037.1594199269
4,2006,1,1,789227.234959223,0.0638316570470486,50377.6821941073
4,2007,1,1,613822.245794227,0.0604266255636786,37091.2070092639
4,2008,1,1,848795.314990044,0.0624436085785987,53001.8424125863
4,2009,1,1,895909.291751159,0.0632672181973568,56681.6886462602
4,2010,1,1,1234100.79411299,0.0638467952037983,78793.3806625766
4,2011,1,1,1602446.83415733,0.0641080383930693,102729.723167011
4,2012,1,1,1549658.71789186,0.0688113145614525,106634.053499754
4,2013,1,1,1704242.0768583,0.0661316038088035,112704.261821085
4,2014,1,1,2041255.2185403,0.0720523184544154,147077.171053003
4,2015,1,1,2025974.80182445,0.0723363996400921,146551.722925531
4,2016,1,1,1927693.26364844,0.0646972758476444,124716.50282791
4,2017,1,1,1187315.42998394,0.0678431131497446,80551.175060838
5,1982,1,1,9898.15257656701,0.0732645149982966,725.183347901304
5,1983,1,1,13895.1737148791,0.0693772480895271,964.008914064234
5,1984,1,1,15705.0219880291,0.0667097162509761,1047.67756053672
5,1985,1,1,29208.0920984413,0.0636033649279884,1857.73294058746
5,1986,1,1,28175.1149209562,0.0617623686695261,1740.16183505435
5,1987,1,1,19804.6096400056,0.0665798737913534,1318.5884103186
5,1988,1,1,15809.4523489248,0.0690745121930375,1092.03020904104
5,1989,1,1,16693.4567682091,0.072594524635106,1211.85355860484
5,1990,1,1,18686.5313515506,0.0663207642502097,1239.30504042035
5,1991,1,1,16095.0667837027,0.0645302381412953,1038.61849245239
5,1992,1,1,18967.8103131627,0.0648360995061863,1229.79883687867
5,1993,1,1,19477.4974974588,0.0616355756034287,1200.50676957021
5,1994,1,1,19099.427626092,0.0636313533520343,1215.32242809746
5,1995,1,1,18884.1103227759,0.0694074060705684,1310.69711345432
5,1996,1,1,19473.7517741507,0.0715417814541293,1393.18689351823
5,1997,1,1,17483.3879212121,0.0583062199202896,1019.39026108592
5,1998,1,1,14725.8349113304,0.0644569425019796,949.182294173244
5,1999,1,1,13440.5781824069,0.0648629912002478,871.79610437169
5,2000,1,1,14790.9730324725,0.0630610064328469,932.733645548768
5,2001,1,1,17761.7007598182,0.0596978732727583,1060.3357610683
5,2002,1,1,16502.2504958406,0.0671174325783537,1107.58868504569
5,2003,1,1,21567.4226065214,0.0609442972424958,1314.41141408635
5,2004,1,1,20517.1319934096,0.0629765312133508,1292.09780339139
5,2005,1,1,24286.7019322806,0.0662909046111119,1609.98744111131
5,2006,1,1,29061.1920534108,0.0623762542015835,1812.72830292446
5,2007,1,1,26079.9470338309,0.0601345354967441,1568.30550065915
5,2008,1,1,17571.2112920091,0.058867260474651,1034.36907198183
5,2009,1,1,16083.9045648234,0.0607971338002357,977.855297857768
5,2010,1,1,12743.0497730165,0.071728712792308,914.042557266776
5,2011,1,1,16372.1320733748,0.0622187907667568,1018.65425987894
5,2012,1,1,16894.2977120676,0.0636763787049401,1075.76769906762
5,2013,1,1,16203.2110639748,0.0671594048191718,1088.19801121598
5,2014,1,1,18003.7483513407,0.0639115813773277,1150.64802785362
5,2015,1,1,16620.3961015482,0.0670148579207605,1113.81348333202
5,2016,1,1,19565.4032567046,0.0703432473596389,1376.29400097745
5,2017,1,1,22503.1237053732,0.0720596740288261,1621.56775883953
