Survey,Year,Cruise Join ID,Haul Join ID,Catch Join ID,Cruise Number,Vessel Number,Haul Number,Starting Latitude (dd),Starting Longitude (dd),Ending Latitude (dd),Ending Longitude (dd),Stratum,Stratum INPFC Area,Stratum Min Depth (m),Stratum Max Depth (m),Stratum Description,Stratum Regulatory Area Name,Stratum Type,Domain,Density,Gear Performance,Satisfactory Gear Performance,Gear Performance Note,Gear Depth,Bottom Depth,Species Code,Common Name,Scientific Name,Weight (kg),Number of Fish,Subsample Code,Voucher Taken,akfin_load_date
EBS_SHELF,1996,858566,858820,865593,199601,89,62,57.65797,-165.88185,57.68392,-165.89233,31,,,,,,,,,0,Y,Good performance,62,64,21720,Pacific cod,Gadus macrocephalus,121.946,99,,,10-Oct-18
EBS_SHELF,1996,858566,858826,865735,199601,89,68,59.63817,-165.95917,59.66367,-165.95983,20,,,,,,,,,0,Y,Good performance,22,22,21720,Pacific cod,Gadus macrocephalus,13.76,5,,,10-Oct-18
EBS_SHELF,1996,858566,858830,867521,199601,89,138,58.66758,-171.72975,58.66912,-171.68133,41,,,,,,,,,0,Y,Good performance,91,93,21720,Pacific cod,Gadus macrocephalus,83.9,31,,,10-Oct-18
EBS_SHELF,1997,899351,899417,910550,199701,88,81,56.81403,-169.31492,56.83317,-169.2928,32,,,,,,,,,0,Y,Good performance,78,80,21720,Pacific cod,Gadus macrocephalus,54.5,21,,,10-Oct-18
EBS_SHELF,1997,899351,899419,910552,199701,88,83,57.1655,-169.3152,57.1811,-169.35045,42,,,,,,,,,1.11,Y,Completed tow,70,72,21720,Pacific cod,Gadus macrocephalus,59.4,22,,,10-Oct-18
EBS_SHELF,1998,937213,937450,944598,199801,89,44,57.34288,-165.25303,57.31773,-165.25718,31,,,,,,,,,0,Y,Good performance,63,65,21720,Pacific cod,Gadus macrocephalus,2.95,5,,,10-Oct-18
EBS_SHELF,1998,937213,937451,944631,199801,89,45,57.00922,-165.21953,56.98515,-165.20883,31,,,,,,,,,0,Y,Good performance,67,69,21720,Pacific cod,Gadus macrocephalus,21.24,13,,,10-Oct-18
EBS_SHELF,1998,937212,937322,940318,199801,88,88,55.96568,-167.02507,55.98802,-167.03795,50,,,,,,,,,0,Y,Good performance,132,135,21720,Pacific cod,Gadus macrocephalus,8.2,3,,,10-Oct-18
EBS_SHELF,1998,937212,937328,940886,199801,88,67,58.31195,-165.9303,58.3388,-165.92685,10,,,,,,,,,0,Y,Good performance,42,45,21720,Pacific cod,Gadus macrocephalus,8.1,29,,,10-Oct-18
EBS_SHELF,1999,965533,965923,977247,199901,88,37,55.34713,-163.41859,55.32267,-163.4297,31,,,,,,,,,0,Y,Good performance,53,55,21720,Pacific cod,Gadus macrocephalus,62.1,63,,,10-Oct-18
EBS_SHELF,1999,965532,965684,970546,199901,89,110,57.11292,-170.451,57.13747,-170.4599,42,,,,,,,,,0,Y,Good performance,55,58,21720,Pacific cod,Gadus macrocephalus,75.2,75,,,10-Oct-18
EBS_SHELF,2002,1117116,1117386,1124387,200201,88,190,61.00148,-177.599,61.0039,-177.6483,90,,,,,,,,,5,Y,Unspecified gear performance problem,132,134,21720,Pacific cod,Gadus macrocephalus,51.87,21,,,10-Oct-18
EBS_SHELF,2002,1117116,1117390,1128045,200201,88,68,57.68154,-166.5072,57.65666,-166.51331,31,,,,,,,,,0,Y,Good performance,64,66,21720,Pacific cod,Gadus macrocephalus,84.582,107,,,10-Oct-18
EBS_SHELF,2002,1117116,1117403,1129122,200201,88,34,59.33201,-165.29581,59.33652,-165.35001,20,,,,,,,,,0,Y,Good performance,18,21,21720,Pacific cod,Gadus macrocephalus,0.02,1,,,10-Oct-18
EBS_SHELF,2003,1152635,1152636,1156665,200301,89,79,59.98616,-167.9798,60.01184,-167.98109,20,,,,,,,,,0,Y,Good performance,23,26,21720,Pacific cod,Gadus macrocephalus,9.7,4,,,10-Oct-18
EBS_SHELF,2003,1152635,1152640,1156837,200301,89,85,59.66914,-167.98621,59.66249,-167.938,20,,,,,,,,,0,Y,Good performance,33,36,21720,Pacific cod,Gadus macrocephalus,17.7,10,,,10-Oct-18
EBS_SHELF,2003,1152635,1152651,1157235,200301,89,98,55.99825,-168.22411,56.02362,-168.2258,50,,,,,,,,,0,Y,Good performance,149,152,21720,Pacific cod,Gadus macrocephalus,21.3,15,,,10-Oct-18
EBS_SHELF,1994,771363,771735,782146,199401,88,136,58.34183,-171.64733,58.31733,-171.63333,41,,,,,,,,,0,Y,Good performance,95,95,21720,Pacific cod,Gadus macrocephalus,149.912,118,,,10-Oct-18
EBS_SHELF,1994,771363,771743,775042,199401,88,144,56.99683,-172.64667,57.02183,-172.652,61,,,,,,,,,0,Y,Good performance,123,123,21720,Pacific cod,Gadus macrocephalus,14.787,5,,,10-Oct-18
EBS_SHELF,1994,771363,771747,775103,199401,88,148,58.01867,-172.86767,58.01933,-172.865,61,,,,,,,,,0,Y,Good performance,110,110,21720,Pacific cod,Gadus macrocephalus,197.313,86,,,10-Oct-18
EBS_SHELF,1994,771363,771748,775126,199401,88,149,58.34267,-172.90417,58.32567,-172.93583,61,,,,,,,,,0,Y,Good performance,110,110,21720,Pacific cod,Gadus macrocephalus,218.722,92,,,10-Oct-18
EBS_SHELF,1994,771363,771695,773947,199401,88,96,59.675,-169.914,59.6495,-169.91117,41,,,,,,,,,0,Y,Good performance,55,55,21720,Pacific cod,Gadus macrocephalus,32.523,36,,,10-Oct-18
EBS_SHELF,1994,771363,771701,780947,199401,88,102,57.83583,-169.36867,57.81683,-169.33833,42,,,,,,,,,0,Y,Good performance,66,66,21720,Pacific cod,Gadus macrocephalus,356.115,683,,,10-Oct-18
EBS_SHELF,1994,771363,771703,774143,199401,88,104,57.5035,-169.384,57.48383,-169.3535,42,,,,,,,,,0,Y,Good performance,70,70,21720,Pacific cod,Gadus macrocephalus,78.018,62,,,10-Oct-18
EBS_SHELF,1994,771363,771709,774286,199401,88,110,56.33917,-169.40017,56.34467,-169.4465,50,,,,,,,,,0,Y,Good performance,141,141,21720,Pacific cod,Gadus macrocephalus,107.184,39,,,10-Oct-18
EBS_SHELF,1997,899351,899431,910563,199701,88,95,58.9982,-166.62073,59.00572,-166.57555,20,,,,,,,,,0,Y,Good performance,33,33,21720,Pacific cod,Gadus macrocephalus,23.2,18,,,10-Oct-18
EBS_SHELF,1997,899352,899600,904870,199701,89,140,59.99758,-173.25208,59.99793,-173.30173,43,,,,,,,,,0,Y,Good performance,71,74,21720,Pacific cod,Gadus macrocephalus,62.9,72,,,10-Oct-18
EBS_SHELF,1997,899352,899602,904846,199701,89,114,57.513,-169.96738,57.49397,-169.99402,42,,,,,,,,,0,Y,Good performance,65,68,21720,Pacific cod,Gadus macrocephalus,195.568,107,,,10-Oct-18
EBS_SHELF,1997,899352,899605,904849,199701,89,117,56.67997,-169.51773,56.66413,-169.49405,32,,,,,,,,,0,Y,Good performance,76,79,21720,Pacific cod,Gadus macrocephalus,3.463,8,,,10-Oct-18
EBS_SHELF,1999,965533,965842,974689,199901,88,132,59.33566,-171.85719,59.33338,-171.81171,43,,,,,,,,,0,Y,Good performance,77,79,21720,Pacific cod,Gadus macrocephalus,139.4,307,,,10-Oct-18
EBS_SHELF,1999,965533,965845,974761,199901,88,137,58.67448,-171.0675,58.66138,-171.1077,41,,,,,,,,,0,Y,Good performance,80,82,21720,Pacific cod,Gadus macrocephalus,62.7,63,,,10-Oct-18
EBS_SHELF,1999,965533,965858,975104,199901,88,97,57.17899,-168.63161,57.15422,-168.6288,32,,,,,,,,,0,Y,Good performance,72,75,21720,Pacific cod,Gadus macrocephalus,135.2,75,,,10-Oct-18
EBS_SHELF,1999,965533,965866,975370,199901,88,91,58.34858,-168.4738,58.32435,-168.4644,41,,,,,,,,,0,Y,Good performance,61,64,21720,Pacific cod,Gadus macrocephalus,112.1,119,,,10-Oct-18
EBS_SHELF,1999,965533,965926,977355,199901,88,20,57.00129,-162.15849,57.01031,-162.1586,31,,,,,,,,,5.1,Y,Net came off bottom,58,60,21720,Pacific cod,Gadus macrocephalus,10.9,23,,,10-Oct-18
EBS_SHELF,1999,965533,965937,977741,199901,88,62,56.68055,-165.85451,56.65755,-165.8728,31,,,,,,,,,0,Y,Good performance,77,79,21720,Pacific cod,Gadus macrocephalus,36.4,26,,,10-Oct-18
EBS_SHELF,2002,1117116,1117420,1125553,200201,88,151,58.00715,-172.2614,57.98539,-172.2419,61,,,,,,,,,0,Y,Good performance,102,104,21720,Pacific cod,Gadus macrocephalus,175.136,45,,,10-Oct-18
EBS_SHELF,2003,1152635,1152656,1157442,200301,89,105,56.82399,-169.3078,56.84701,-169.28551,32,,,,,,,,,0,Y,Good performance,77,79,21720,Pacific cod,Gadus macrocephalus,36.5,17,,,10-Oct-18
EBS_SHELF,2003,1152635,1152657,1157473,200301,89,106,57.0118,-168.976,57.00315,-168.9323,32,,,,,,,,,0,Y,Good performance,78,80,21720,Pacific cod,Gadus macrocephalus,56.42,28,,,10-Oct-18
EBS_SHELF,2003,1152635,1152666,1153005,200301,89,155,59.65636,-171.8994,59.68237,-171.9014,43,,,,,,,,,0,Y,Good performance,76,78,21720,Pacific cod,Gadus macrocephalus,75.1,27,,,10-Oct-18
EBS_SHELF,2003,1152635,1152680,1153470,200301,89,169,61.67577,-175.0883,61.64995,-175.0862,82,,,,,,,,,3,Y,"Gear conflict, unspecified",84,86,21720,Pacific cod,Gadus macrocephalus,46.8,22,,,10-Oct-18
EBS_SHELF,1995,837799,821653,823329,199501,88,25,55.99323,-162.25038,55.97823,-162.28913,31,,,,,,,,,0,Y,Good performance,68,68,21720,Pacific cod,Gadus macrocephalus,168.664,121,,,10-Oct-18
EBS_SHELF,1995,837799,821658,823214,199501,88,30,56.65703,-163.39762,56.66462,-163.35143,31,,,,,,,,,0,Y,Good performance,73,73,21720,Pacific cod,Gadus macrocephalus,53.008,58,,,10-Oct-18
EBS_SHELF,1995,837799,821661,823166,199501,88,33,57.6472,-163.36145,57.67108,-163.35433,10,,,,,,,,,0,Y,Good performance,46,46,21720,Pacific cod,Gadus macrocephalus,33.096,56,,,10-Oct-18
EBS_SHELF,1995,837799,821672,822945,199501,88,44,57.34375,-164.62512,57.31833,-164.62825,31,,,,,,,,,0,Y,Good performance,64,64,21720,Pacific cod,Gadus macrocephalus,10.808,8,,,10-Oct-18
EBS_SHELF,1995,837799,821675,822906,199501,88,47,56.3419,-164.57527,56.31853,-164.58303,31,,,,,,,,,0,Y,Good performance,86,86,21720,Pacific cod,Gadus macrocephalus,58.146,22,,,10-Oct-18
EBS_SHELF,1995,837799,821677,822829,199501,88,49,55.66593,-164.59245,55.64312,-164.61568,31,,,,,,,,,0,Y,Good performance,93,93,21720,Pacific cod,Gadus macrocephalus,230.571,43,,,10-Oct-18
EBS_SHELF,1996,858566,858915,868745,199601,89,186,59.34877,-175.98007,59.34533,-175.93075,61,,,,,,,,,0,Y,Good performance,133,135,21720,Pacific cod,Gadus macrocephalus,78.048,24,,,10-Oct-18
EBS_SHELF,1996,858566,858917,868813,199601,89,188,59.00438,-175.77375,59.00233,-175.72742,61,,,,,,,,,0,Y,Good performance,129,131,21720,Pacific cod,Gadus macrocephalus,67.5,26,,,10-Oct-18
EBS_SHELF,1998,937213,937478,945481,199801,89,72,58.67727,-167.87203,58.65315,-167.88793,20,,,,,,,,,0,Y,Good performance,45,47,21720,Pacific cod,Gadus macrocephalus,41.56,75,,,10-Oct-18
EBS_SHELF,1998,937213,937484,945687,199801,89,78,56.67757,-167.68488,56.65287,-167.69223,31,,,,,,,,,0,Y,Good performance,100,102,21720,Pacific cod,Gadus macrocephalus,52.3,23,,,10-Oct-18
EBS_SHELF,1998,937213,937486,945750,199801,89,80,55.31788,-167.55028,55.33568,-167.55592,50,,,,,,,,,3.13,Y,Alaskan crab pot,147,149,21720,Pacific cod,Gadus macrocephalus,48,22,,,10-Oct-18
EBS_SHELF,1998,937213,937498,946115,199801,89,92,57.33383,-168.98878,57.35945,-168.98275,42,,,,,,,,,0,Y,Good performance,69,71,21720,Pacific cod,Gadus macrocephalus,80.934,183,,,10-Oct-18
EBS_SHELF,1999,965533,965945,978038,199901,88,50,58.65431,-164.66901,58.67977,-164.6619,10,,,,,,,,,0,Y,Good performance,32,35,21720,Pacific cod,Gadus macrocephalus,2.7,11,,,10-Oct-18
EBS_SHELF,2000,1010676,1011008,1021796,200001,88,137,57.3516,-170.1825,57.33235,-170.2142,42,,,,,,,,,0,Y,Good performance,53,55,21720,Pacific cod,Gadus macrocephalus,51.419,90,,,10-Oct-18
EBS_SHELF,2000,1010676,1011011,1021920,200001,88,141,56.67919,-170.12691,56.65769,-170.1026,42,,,,,,,,,0,Y,Good performance,95,95,21720,Pacific cod,Gadus macrocephalus,58.75,16,,,10-Oct-18
EBS_SHELF,2000,1010676,1011023,1020870,200001,88,107,56.32145,-168.8815,56.34562,-168.85941,50,,,,,,,,,0,Y,Good performance,121,123,21720,Pacific cod,Gadus macrocephalus,33,20,,,10-Oct-18
EBS_SHELF,2000,1010676,1011036,1022059,200001,88,146,59.8225,-172.26939,59.84072,-172.233,43,,,,,,,,,0,Y,Good performance,73,75,21720,Pacific cod,Gadus macrocephalus,84.378,44,,,10-Oct-18
EBS_SHELF,2002,1117116,1117440,1127482,200201,88,82,55.65198,-167.5872,55.67751,-167.5826,50,,,,,,,,,0,Y,Good performance,132,134,21720,Pacific cod,Gadus macrocephalus,30.49,11,,,10-Oct-18
EBS_SHELF,2002,1117116,1117445,1127621,200201,88,87,57.31633,-167.73132,57.33949,-167.7426,31,,,,,,,,,0,Y,Good performance,71,73,21720,Pacific cod,Gadus macrocephalus,81.911,119,,,10-Oct-18
EBS_SHELF,2002,1117116,1117452,1127174,200201,88,97,59.99056,-167.9903,59.98098,-168.0387,20,,,,,,,,,0,Y,Good performance,25,27,21720,Pacific cod,Gadus macrocephalus,0.952,6,,,10-Oct-18
EBS_SHELF,2002,1117116,1117475,1129452,200201,88,17,56.32576,-161.6322,56.33988,-161.59399,10,,,,,,,,,0,Y,Good performance,61,64,21720,Pacific cod,Gadus macrocephalus,41.226,35,,,10-Oct-18
EBS_SHELF,2002,1117116,1117479,1129241,200201,88,23,58.0073,-161.4819,57.98262,-161.48351,10,,,,,,,,,0,Y,Good performance,53,56,21720,Pacific cod,Gadus macrocephalus,21.02,20,,,10-Oct-18
EBS_SHELF,2002,1117116,1117483,1129367,200201,88,27,58.66344,-163.9641,58.67601,-164.0069,10,,,,,,,,,0,Y,Good performance,32,35,21720,Pacific cod,Gadus macrocephalus,0.62,8,,,10-Oct-18
EBS_SHELF,2002,1117116,1117485,1129062,200201,88,29,59.31734,-164.022,59.3429,-164.0126,10,,,,,,,,,0,Y,Good performance,19,22,21720,Pacific cod,Gadus macrocephalus,0.052,2,,,10-Oct-18
EBS_SHELF,2002,1117116,1117488,1129183,200201,88,37,57.67788,-162.7462,57.65726,-162.7757,10,,,,,,,,,0,Y,Good performance,42,45,21720,Pacific cod,Gadus macrocephalus,62.46,109,,,10-Oct-18
EBS_SHELF,2000,1010675,1010697,1011597,200001,89,21,58.00928,-162.1162,57.98494,-162.114,10,,,,,,,,,0,Y,Good performance,35,38,21720,Pacific cod,Gadus macrocephalus,0.076,4,,,10-Oct-18
EBS_SHELF,1996,858566,858922,868433,199601,89,174,61.98143,-175.17898,62.00767,-175.17883,82,,,,,,,,,0,Y,Good performance,78,80,21720,Pacific cod,Gadus macrocephalus,28.1,11,,,10-Oct-18
EBS_SHELF,1994,771364,771848,777134,199401,89,51,59.01367,-165.3025,58.98767,-165.29883,10,,,,,,,,,0,Y,Good performance,24,24,21720,Pacific cod,Gadus macrocephalus,15.195,16,,,10-Oct-18
EBS_SHELF,1994,771364,771854,777235,199401,89,57,57.008,-165.21783,56.99633,-165.21233,31,,,,,,,,,0,Y,Good performance,70,70,21720,Pacific cod,Gadus macrocephalus,113.307,117,,,10-Oct-18
EBS_SHELF,1995,837800,816106,819148,199501,89,145,57.35313,-171.46625,57.33235,-171.4626,41,,,,,,,,,0,Y,Good performance,99,99,21720,Pacific cod,Gadus macrocephalus,35.66,25,,,10-Oct-18
EBS_SHELF,1995,837800,816109,819091,199501,89,148,56.97908,-172.66018,57.00673,-172.66755,61,,,,,,,,,0,Y,Good performance,123,123,21720,Pacific cod,Gadus macrocephalus,57.6,27,,,10-Oct-18
EBS_SHELF,1995,837800,816125,818586,199501,89,169,61.65825,-175.07828,61.68363,-175.06762,82,,,,,,,,,0,Y,Good performance,84,84,21720,Pacific cod,Gadus macrocephalus,1.5,4,,,10-Oct-18
EBS_SHELF,1994,771364,771832,776857,199401,89,35,55.34467,-165.16867,55.343,-165.18717,50,,,,,,,,,0,Y,Good performance,110,110,21720,Pacific cod,Gadus macrocephalus,72.121,33,,,10-Oct-18
EBS_SHELF,1998,937213,937541,947469,199801,89,135,58.99165,-171.787,59.01573,-171.8078,41,,,,,,,,,0,Y,Good performance,85,87,21720,Pacific cod,Gadus macrocephalus,23.9,33,,,10-Oct-18
EBS_SHELF,1998,937213,937554,947836,199801,89,148,59.84055,-172.84782,59.82728,-172.89192,43,,,,,,,,,0,Y,Good performance,78,80,21720,Pacific cod,Gadus macrocephalus,49.005,33,,,10-Oct-18
EBS_SHELF,1998,937213,937521,946822,199801,89,115,57.50397,-170.58427,57.47787,-170.57837,42,,,,,,,,,0,Y,Good performance,72,74,21720,Pacific cod,Gadus macrocephalus,138.319,76,,,10-Oct-18
EBS_SHELF,2000,1010676,1011050,1022468,200001,88,160,61.34805,-176.284,61.32909,-176.31911,90,,,,,,,,,0,Y,Good performance,104,106,21720,Pacific cod,Gadus macrocephalus,20.1,21,,,10-Oct-18
EBS_SHELF,2000,1010676,1011066,1022960,200001,88,176,61.32778,-175.66769,61.35287,-175.67529,90,,,,,,,,,0,Y,Good performance,95,97,21720,Pacific cod,Gadus macrocephalus,14.7,13,,,10-Oct-18
EBS_SHELF,2000,1010676,1011076,1023055,200001,88,181,60.3362,-174.7242,60.312,-174.7143,62,,,,,,,,,0,Y,Good performance,99,99,21720,Pacific cod,Gadus macrocephalus,116.8,57,,,10-Oct-18
EBS_SHELF,2000,1010675,1010678,1011122,200001,89,2,57.65344,-158.3542,57.67534,-158.35201,10,,,,,,,,,0,Y,Good performance,32,35,21720,Pacific cod,Gadus macrocephalus,26.7,8,,,10-Oct-18
EBS_SHELF,2000,1010675,1010693,1011537,200001,89,17,58.29128,-159.9651,58.27463,-159.972,10,,,,,,,,,0,Y,Good performance,40,43,21720,Pacific cod,Gadus macrocephalus,4.34,4,,,10-Oct-18
EBS_SHELF,2000,1010675,1010705,1011741,200001,89,29,55.99955,-162.8161,56.0012,-162.8604,31,,,,,,,,,0,Y,Good performance,76,79,21720,Pacific cod,Gadus macrocephalus,32.645,17,,,10-Oct-18
EBS_SHELF,2000,1010676,1010914,1018465,200001,88,24,56.68965,-161.5414,56.68038,-161.5555,31,,,,,,,,,0,Y,Good performance,87,89,21720,Pacific cod,Gadus macrocephalus,83.8,70,,,10-Oct-18
EBS_SHELF,2001,1063016,1063363,1074165,200101,89,100,60.00733,-169.29961,60.0167,-169.3389,20,,,,,,,,,0,Y,Good performance,44,47,21720,Pacific cod,Gadus macrocephalus,0.01,1,,,10-Oct-18
EBS_SHELF,2001,1063016,1063365,1074230,200101,89,102,59.3428,-169.2339,59.31993,-169.2511,20,,,,,,,,,0,Y,Good performance,48,51,21720,Pacific cod,Gadus macrocephalus,42.8,77,,,10-Oct-18
EBS_SHELF,2001,1063015,1063090,1065604,200101,88,160,59.49446,-172.8605,59.51375,-172.89101,43,,,,,,,,,0,Y,Good performance,92,94,21720,Pacific cod,Gadus macrocephalus,52.8,44,,,10-Oct-18
EBS_SHELF,1994,771364,771809,776526,199401,89,12,56.99183,-160.33617,56.9695,-160.35633,31,,,,,,,,,0,Y,Good performance,59,59,21720,Pacific cod,Gadus macrocephalus,32.795,63,,,10-Oct-18
EBS_SHELF,1996,858566,858939,868159,199601,89,162,59.98343,-173.95013,60.00733,-173.948,43,,,,,,,,,0,Y,Good performance,94,96,21720,Pacific cod,Gadus macrocephalus,30.09,17,,,10-Oct-18
EBS_SHELF,1996,858566,858944,868251,199601,89,167,61.313,-173.6015,61.3365,-173.59517,82,,,,,,,,,0,Y,Good performance,71,73,21720,Pacific cod,Gadus macrocephalus,11.8,8,,,10-Oct-18
EBS_SHELF,1996,858566,858948,868414,199601,89,173,61.68855,-175.046,61.6705,-175.08167,82,,,,,,,,,0,Y,Good performance,81,83,21720,Pacific cod,Gadus macrocephalus,30.7,15,,,10-Oct-18
EBS_SHELF,1996,858565,858577,859242,199601,88,11,56.33108,-161.58278,56.31817,-161.61883,10,,,,,,,,,0,Y,Good performance,62,65,21720,Pacific cod,Gadus macrocephalus,110.068,44,,,10-Oct-18
EBS_SHELF,1998,937213,937559,947991,199801,89,153,58.67532,-172.3669,58.64935,-172.36145,61,,,,,,,,,0,Y,Good performance,100,102,21720,Pacific cod,Gadus macrocephalus,97.8,36,,,10-Oct-18
EBS_SHELF,1998,937213,937567,948256,199801,89,161,59.6391,-175.1168,59.66605,-175.11365,61,,,,,,,,,0,Y,Good performance,124,126,21720,Pacific cod,Gadus macrocephalus,71.491,14,,,10-Oct-18
EBS_SHELF,1998,937213,937574,948476,199801,89,168,62.00203,-174.47218,62.00423,-174.53043,82,,,,,,,,,0,Y,Good performance,72,74,21720,Pacific cod,Gadus macrocephalus,25.2,25,,,10-Oct-18
EBS_SHELF,1996,858566,858846,867193,199601,89,126,60.34642,-172.07125,60.32,-172.06417,43,,,,,,,,,0,Y,Good performance,58,60,21720,Pacific cod,Gadus macrocephalus,75.236,47,,,10-Oct-18
EBS_SHELF,1996,858566,858851,867336,199601,89,131,59.82903,-172.2596,59.85583,-172.23817,43,,,,,,,,,0,Y,Good performance,74,77,21720,Pacific cod,Gadus macrocephalus,84.46,43,,,10-Oct-18
EBS_SHELF,1998,937212,937347,941202,199801,88,60,56.0043,-165.79347,56.02905,-165.8005,31,,,,,,,,,0,Y,Good performance,104,107,21720,Pacific cod,Gadus macrocephalus,104.2,25,,,10-Oct-18
EBS_SHELF,1998,937212,937351,941028,199801,88,64,57.31265,-165.87263,57.3371,-165.87258,31,,,,,,,,,0,Y,Good performance,66,69,21720,Pacific cod,Gadus macrocephalus,30.506,14,,,10-Oct-18
EBS_SHELF,1998,937212,937355,941758,199801,88,42,58.68142,-164.66153,58.6561,-164.66485,10,,,,,,,,,0,Y,Good performance,35,35,21720,Pacific cod,Gadus macrocephalus,24.8,42,,,10-Oct-18
EBS_SHELF,1999,965532,965702,970999,199901,89,176,60.99206,-177.6353,60.96555,-177.6333,90,,,,,,,,,0,Y,Good performance,132,134,21720,Pacific cod,Gadus macrocephalus,23.9,10,,,10-Oct-18
EBS_SHELF,1999,965532,965710,971217,199901,89,189,58.66047,-176.8378,58.65826,-176.7885,61,,,,,,,,,0,Y,Good performance,135,137,21720,Pacific cod,Gadus macrocephalus,58.231,17,,,10-Oct-18
EBS_SHELF,1999,965532,965711,971250,199901,89,190,58.65297,-176.2146,58.65,-176.16589,61,,,,,,,,,3.1,Y,"Caught pot, unspecified type",140,142,21720,Pacific cod,Gadus macrocephalus,53.6,,,,10-Oct-18
EBS_SHELF,2000,1010675,1010710,1011875,200001,89,34,55.33735,-164.02119,55.31448,-164.0372,31,,,,,,,,,0,Y,Good performance,75,78,21720,Pacific cod,Gadus macrocephalus,46.37,15,,,10-Oct-18
EBS_SHELF,2000,1010675,1010712,1011931,200001,89,36,54.83447,-165.4904,54.83465,-165.536,50,,,,,,,,,0,Y,Good performance,150,153,21720,Pacific cod,Gadus macrocephalus,50.6,37,,,10-Oct-18
EBS_SHELF,2000,1010676,1010920,1018689,200001,88,30,56.01575,-164.60249,55.99197,-164.6057,31,,,,,,,,,0,Y,Good performance,89,92,21720,Pacific cod,Gadus macrocephalus,139.2,91,,,10-Oct-18
EBS_SHELF,2000,1010676,1010921,1018732,200001,88,31,55.65657,-164.5822,55.63314,-164.58231,31,,,,,,,,,0,Y,Good performance,93,95,21720,Pacific cod,Gadus macrocephalus,65.9,19,,,10-Oct-18
EBS_SHELF,2000,1010676,1010924,1018827,200001,88,34,54.98637,-165.1588,55.01231,-165.1673,50,,,,,,,,,0,Y,Good performance,107,109,21720,Pacific cod,Gadus macrocephalus,58.2,22,,,10-Oct-18
EBS_SHELF,2000,1010676,1010925,1018857,200001,88,35,55.30121,-165.17191,55.3255,-165.1693,50,,,,,,,,,0,Y,Good performance,106,108,21720,Pacific cod,Gadus macrocephalus,37.7,16,,,10-Oct-18
EBS_SHELF,1996,858565,858581,859331,199601,88,15,57.65143,-161.55068,57.65633,-161.50392,10,,,,,,,,,0,Y,Good performance,51,53,21720,Pacific cod,Gadus macrocephalus,461.395,413,,,10-Oct-18
EBS_SHELF,1996,858565,858586,859457,199601,88,21,57.67235,-162.73405,57.64583,-162.74517,10,,,,,,,,,0,Y,Good performance,43,46,21720,Pacific cod,Gadus macrocephalus,9.304,18,,,10-Oct-18
EBS_SHELF,1996,858565,858593,859622,199601,88,28,55.6813,-164.03247,55.67333,-164.08083,31,,,,,,,,,0,Y,Good performance,91,93,21720,Pacific cod,Gadus macrocephalus,20.188,31,,,10-Oct-18
EBS_SHELF,1996,858565,858595,859675,199601,88,30,56.34842,-164.03047,56.33283,-163.99433,31,,,,,,,,,0,Y,Good performance,81,84,21720,Pacific cod,Gadus macrocephalus,6.423,5,,,10-Oct-18
EBS_SHELF,1996,858565,858598,859756,199601,88,34,57.33442,-164.02433,57.3425,-163.9766,31,,,,,,,,,0,Y,Good performance,59,62,21720,Pacific cod,Gadus macrocephalus,11.2,10,,,10-Oct-18
EBS_SHELF,1996,858565,858607,859952,199601,88,44,58.65982,-165.21143,58.661,-165.26308,10,,,,,,,,,0,Y,Good performance,38,41,21720,Pacific cod,Gadus macrocephalus,9.419,6,,,10-Oct-18
EBS_SHELF,1996,858565,858609,860000,199601,88,46,58.00618,-165.19792,58.00883,-165.24617,10,,,,,,,,,0,Y,Good performance,47,47,21720,Pacific cod,Gadus macrocephalus,19.072,27,,,10-Oct-18
EBS_SHELF,1997,899351,899440,910597,199701,88,131,59.99255,-172.6318,60.00698,-172.66758,43,,,,,,,,,0,Y,Good performance,61,64,21720,Pacific cod,Gadus macrocephalus,39,118,,,10-Oct-18
EBS_SHELF,1997,899351,899452,910484,199701,88,14,57.31963,-161.53662,57.34283,-161.51966,31,,,,,,,,,0,Y,Good performance,54,57,21720,Pacific cod,Gadus macrocephalus,61.942,61,,,10-Oct-18
EBS_SHELF,1996,858565,858650,862127,199601,88,127,60.15682,-172.35308,60.1715,-172.31075,43,,,,,,,,,0,Y,Good performance,57,57,21720,Pacific cod,Gadus macrocephalus,116.8,94,,,10-Oct-18
EBS_SHELF,1996,858565,858655,861505,199601,88,102,56.83868,-169.28452,56.83333,-169.30793,32,,,,,,,,,0,Y,Good performance,79,81,21720,Pacific cod,Gadus macrocephalus,43.237,9,,,10-Oct-18
EBS_SHELF,1999,965533,965956,978369,199901,88,169,61.67006,-176.4695,61.64528,-176.4678,90,,,,,,,,,0,Y,Good performance,101,103,21720,Pacific cod,Gadus macrocephalus,57.1,37,,,10-Oct-18
EBS_SHELF,1999,965533,965957,978390,199901,88,170,61.33976,-176.3004,61.3159,-176.295,90,,,,,,,,,0,Y,Good performance,106,106,21720,Pacific cod,Gadus macrocephalus,35.2,23,,,10-Oct-18
EBS_SHELF,1998,937212,937367,942123,199801,88,28,55.32497,-163.43062,55.34682,-163.41275,31,,,,,,,,,0,Y,Good performance,50,53,21720,Pacific cod,Gadus macrocephalus,21.194,17,,,10-Oct-18
